TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-09-13 16:40:21.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D424
2023-09-13 16:40:21.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-09-13 16:40:21.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-13 16:40:21.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-13 16:40:22.231,0.7824926634077252,1.345026415890299,0.7919430666448543,0.4777417908170791,0.1039960872948164,1.313643749336408,1.102225848582996,0.4879786785361668,0.458678167613734,1.082416649005983,0.4966760416430834,0.5697078636044696,0.3931498687332453,0.5010194247000135,0.5507603022363787,0.4834938331539313,0.0777904769940849,-0.05768491060140118,0.4343699520643153,0.06665504387097233,826.4102564102565,712.3809523809524,533.0769230769231,855.8241758241759,734.5421245421246,-0.492981,-0.026062,0.848145,1.495361,-1.570129,-3.424377,1,1,1,4,1,55.000000
2023-09-13 16:40:23.233,0.7824926634077252,1.345026415890299,0.7919430666448543,0.4777417908170791,0.1039960872948164,1.313643749336408,1.102225848582996,0.4879786785361668,0.458678167613734,1.082416649005983,0.4966760416430834,0.5697078636044696,0.3931498687332453,0.5010194247000135,0.5507603022363787,0.4834938331539313,0.0777904769940849,-0.05768491060140118,0.4343699520643153,0.06665504387097233,792.967032967033,719.2307692307693,803.8461538461539,788.5347985347986,727.2893772893773,-0.447083,-0.015808,0.879150,0.792542,-3.544006,-2.108459,1,1,1,2,1,55.000000
2023-09-13 16:40:24.227,1.250192532856957,1.048200487528136,0.7919430666448543,0.6467820219437949,0.5619373744203667,0.9514749317842138,1.102225848582996,0.5736495004388503,0.7282849846931427,0.5164574087238377,0.4966760416430834,0.5059915614157939,0.6350541387387338,0.6825497748974638,0.5507603022363787,0.6542137006461282,0.1337099418296807,0.0422255609815711,0.4343699520643153,0.219689564881093,884.8351648351648,683.3699633699634,216.3736263736264,849.7802197802198,720.0366300366301,-0.101624,-0.022095,0.906555,6.078644,-95.770416,-1.719666,1,1,1,1,1,55.000000
2023-09-13 16:40:25.227,1.286365990517025,1.048200487528136,0.7919430666448543,0.6467820219437949,0.5342098173780142,0.9514749317842138,1.102225848582996,0.5736495004388503,0.6309214335511641,0.5164574087238377,0.4966760416430834,0.5059915614157939,0.653684477916483,0.6825497748974638,0.5507603022363787,0.6542137006461282,0.006454014103176047,0.0422255609815711,0.4343699520643153,0.219689564881093,647.1062271062272,751.4652014652015,1386.080586080586,660.4029304029305,761.1355311355312,-0.280334,-0.108093,0.942749,-1.009369,60.285492,-1.203766,1,1,1,4,1,55.000000
2023-09-13 16:40:25.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-09-13 16:40:25.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-09-13 16:40:26.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
