TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-08-25 17:33:46.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D424
2023-08-25 17:33:46.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:47.521,1.152904042028057,0.6931754481363717,0.9072750952186954,1.644034361341008,1.03821877733127,0.5306772596968358,0.3122538218775609,1.296458565211923,0.8716197974770279,0.5526432900460118,0.3791041488657547,1.168158679922743,0.8276604518904508,0.1353256092963677,0.1221698856228962,0.7869204711686695,0.5202649188807373,-0.1204700225025872,-0.2316016796159703,0.5912682305482763,1014.578754578755,789.7435897435897,795.7875457875458,805.4578754578755,934.7985347985348,-0.093079,0.056946,0.981628,3.043060,0.912170,1.614990,1,1,1,1,1,100.000000
2023-08-25 17:33:47.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:48.511,1.152904042028057,0.8511171416926405,1.02784783655058,1.644034361341008,1.03821877733127,0.6681543823445385,0.6858891125177892,1.296458565211923,0.8716197974770279,0.9674762706649377,0.65473196904283,1.168158679922743,0.8276604518904508,0.2595347058923069,0.01380538096878125,0.7869204711686695,0.5202649188807373,-0.06449688427926208,-0.3606401725785253,0.5912682305482763,1157.619047619048,808.6813186813187,785.3113553113553,849.3772893772895,817.948717948718,-0.128601,0.046326,0.972351,1.383209,-9.076843,-4.411316,1,1,1,1,1,100.000000
2023-08-25 17:33:48.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:49.511,1.152904042028057,1.068250705488092,1.142757045247475,1.644034361341008,1.03821877733127,0.7636263638813794,0.7697314891499611,1.296458565211923,0.8716197974770279,0.9640798944577388,0.6593290719688455,1.168158679922743,0.8276604518904508,0.3833305643683289,-0.02447628148363435,0.7869204711686695,0.5202649188807373,-0.07581158156211407,-0.441566262462663,0.5912682305482763,1120.14652014652,788.5347985347986,799.8168498168499,839.7069597069598,817.1428571428571,-0.104187,0.064758,0.981873,2.833710,-6.048737,0.897217,1,2,1,1,2,100.000000
2023-08-25 17:33:49.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:50.511,1.152904042028057,0.8299375840523828,0.6535812640057423,1.644034361341008,1.03821877733127,0.308036914069042,0.3086970992234913,1.296458565211923,0.8716197974770279,0.5905766693068631,0.196617428976997,1.168158679922743,0.8276604518904508,0.3782903744770384,-0.05240515117028837,0.7869204711686695,0.5202649188807373,-0.0240823054628728,-0.3568110168891086,0.5912682305482763,968.2417582417582,804.2490842490843,794.981684981685,828.8278388278388,814.7252747252747,-0.089294,0.052612,0.984497,2.975769,-3.798218,-2.295380,1,2,1,1,2,100.000000
2023-08-25 17:33:51.511,1.152904042028057,0.7235751334326868,0.5534534009734589,1.226019781928085,1.03821877733127,0.2010559454000111,0.2918963928905223,0.9657337514882368,0.8716197974770279,0.6561071267014151,0.406815659577234,0.5752069294684858,0.8276604518904508,0.524021613558102,-0.04159117454622379,0.5471402778871438,0.5202649188807373,0.0857602576115491,-0.1868055655835373,0.497015028324155,1097.179487179487,790.952380952381,798.6080586080586,816.3369963369963,853.8095238095239,-0.046326,0.103821,0.982910,6.108551,14.048920,10.250702,1,1,1,1,1,100.000000
2023-08-25 17:33:52.511,1.152904042028057,0.7030900992245159,0.2657074775230268,1.226019781928085,1.03821877733127,0.01154345155854806,-0.03947152974507509,0.9657337514882368,0.8716197974770279,0.5474781752917669,0.1787402306803895,0.5752069294684858,0.8276604518904508,0.4158986508150969,-0.1200083108563044,0.5471402778871438,0.5202649188807373,0.1566157941345633,-0.184750782063657,0.497015028324155,1368.754578754579,798.2051282051282,798.6080586080586,815.5311355311355,888.8644688644689,-0.348022,0.083374,0.922974,2.026215,-4.373932,1.659851,1,1,1,1,1,100.000000
2023-08-25 17:33:52.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:53.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:53.515,1.152904042028057,0.04955728383414072,0.2388955110541766,1.214463644219855,1.03821877733127,-0.4913845914779706,-0.07577841847555621,0.9382743219914257,0.8716197974770279,0.1195374073138979,0.1445950326138536,0.547896420872849,0.8276604518904508,-0.1045140919925007,-0.08596005575655639,0.5468604042562538,0.5202649188807373,-0.2573519388654284,-0.2549950256343362,0.5121305826575719,1085.897435897436,796.1904761904763,788.1318681318681,849.7802197802198,903.7728937728938,-0.372559,0.091064,0.909363,1.428070,-3.372040,-0.590668,1,1,1,1,1,100.000000
2023-08-25 17:33:54.511,1.152904042028057,0.6746707763758746,0.9247834045369276,1.214463644219855,1.03821877733127,0.3338406067868683,0.3188511061771765,0.9382743219914257,0.8716197974770279,0.2438898351252117,0.3502107481222717,0.547896420872849,0.8276604518904508,-0.1212820451089484,-0.06470703363077783,0.5468604042562538,0.5202649188807373,-0.2300455718601874,-0.3263119367587142,0.5121305826575719,1187.032967032967,816.7399267399268,758.7179487179487,791.7582417582418,880,-0.227173,0.090637,0.958923,2.878571,-5.241241,-6.893616,1,2,1,1,2,100.000000
2023-08-25 17:33:54.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:55.514,1.152904042028057,0.826476510969017,1.178242411712451,1.214463644219855,1.03821877733127,0.4104643232407154,0.5505007285037156,0.9382743219914257,0.8716197974770279,0.3900310937375346,0.6475737779998906,0.547896420872849,0.8276604518904508,-0.02422847774123883,-0.07390732721052373,0.5468604042562538,0.5202649188807373,-0.4442510961371126,-0.4336762710053606,0.5121305826575719,1407.435897435897,796.5934065934066,796.5934065934066,869.5238095238095,899.7435897435897,-0.314880,0.122375,0.939880,4.934692,-1.846771,4.411316,1,2,1,1,2,100.000000
2023-08-25 17:33:56.518,0.8641820361024394,0.5790233575355098,0.7261812312399154,0.8667952828386005,0.7562424120483749,0.2182469420907339,0.2519559602626233,0.6729723825794738,0.8175930000756785,0.4697551093123263,0.5678224638995722,1.172950571866055,1.010922446250029,0.1221485768370441,-0.1302017910425403,0.6469027667968614,0.8199513159495421,-0.3631622041862924,-0.3133747925448353,0.2608764230409917,993.6263736263736,796.1904761904763,795.3846153846154,832.4542124542124,718.8278388278388,-0.244812,0.090393,0.949219,1.338348,-8.381500,-3.342133,1,1,1,1,1,100.000000
2023-08-25 17:33:57.511,0.8641820361024394,0.991718755353526,1.018879694885276,0.9866722226863825,0.7562424120483749,0.5869686758088017,0.5598386463635227,0.8072804025986654,0.8175930000756785,0.6032177128657383,0.2583256777950815,1.468203848384124,1.010922446250029,0.130091875712455,-0.1100929366015956,0.8496075862159764,0.8199513159495421,-0.3566857913989984,-0.258239435596506,0.3464406074799122,1246.666666666667,798.6080586080586,789.3406593406594,836.0805860805862,717.6190476190476,-0.253052,0.178894,0.944946,2.205658,-7.050629,2.422485,1,1,1,1,1,100.000000
2023-08-25 17:33:58.511,0.8641820361024394,0.6120209965822956,0.8872627753721124,1.150162640531062,0.7562424120483749,0.2427593565408398,0.2746113367315107,0.863855917126532,0.8175930000756785,0.5577613915347207,0.1658301531069454,1.468203848384124,1.010922446250029,0.4503899883078367,0.01766788061845549,0.9177879289290118,0.8199513159495421,0.1861152115945026,-0.3228499769341453,0.347664799039514,1237.802197802198,788.5347985347986,796.1904761904763,827.2161172161173,848.1684981684982,-0.234436,0.133667,0.949585,1.846771,-4.044952,-1.405640,1,1,1,1,1,100.000000
2023-08-25 17:33:59.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-25 17:33:59.516,0.5368613325826755,0.01715547928457384,0.1961283283342553,0.9197503691083253,0.4323297170899933,-0.3922783415845336,-0.1769566044394138,0.4521489951825536,0.6651862622559566,0.06574745021295018,0.06554090231079263,0.8387435564397464,0.5567476849457005,0.2660374464673523,0.01448754615004064,0.7641200789425219,0.6543341096032796,0.03177365475609505,-0.3329783566660862,0.4389749223256132,906.1904761904763,782.893772893773,791.7582417582418,813.1135531135532,781.2820512820513,-0.245605,0.093628,0.950256,-0.672913,-1.114044,0.560760,1,1,1,1,1,100.000000
2023-08-25 17:34:00.520,0.6541700835506582,-0.07736999851913885,-0.1703985870910041,1.042553044504049,0.7908366815224356,-0.1161357598192725,-0.1716829256698683,1.11456649196057,0.9330014203283366,0.1544905338274026,-0.04730610863835954,1.347846280361853,0.6465860374985883,0.1400159351847487,-0.2161689114931882,0.9133001493502235,0.6209900816802649,0.2600377733327522,-0.450689234055168,0.4449828009204988,1052.857142857143,792.1611721611722,798.2051282051282,825.2014652014652,802.2344322344322,-0.261597,0.100403,0.942505,2.340240,-2.878571,-1.061707,1,1,1,1,1,100.000000
2023-08-25 17:34:01.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
