TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-09-01 15:17:18.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D424
2023-09-01 15:17:18.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 15:17:19.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 15:17:19.723,0.5239827857628476,0.90857944011726,0.7359305239041699,0.6453590148805599,0.1998659228799183,0.4650189592454161,0.1715816583456861,0.2979348059851825,0.3935883164871278,0.6674260174429928,0.2634173957834664,0.4995050511615265,0.7228460517241445,0.6391087063730129,0.2821943332511369,0.8300529298061851,0.7955181463461164,0.327171557264361,-0.1035707694257089,0.4680755161715179,531.0622710622711,809.4871794871796,792.5641025641025,744.6153846153846,709.5604395604396,-0.509216,0.128174,0.844727,2.586975,-3.095398,-2.736511,1,2,1,1,2,100.000000
2023-09-01 15:17:20.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 15:17:20.723,0.5239827857628476,0.9366833095851529,0.6817136472969674,0.6453590148805599,0.1998659228799183,0.297556134209561,0.2842957007072053,0.2979348059851825,0.3935883164871278,0.75930770220459,0.2292558064683998,0.4995050511615265,0.7228460517241445,0.6955532319561961,0.119304721748131,0.8300529298061851,0.7955181463461164,0.3921630922363943,-0.01729263745169912,0.4680755161715179,574.5787545787546,789.7435897435897,805.8608058608058,767.985347985348,722.4542124542124,-0.543396,0.127441,0.819458,1.532745,-3.596344,2.886047,1,2,1,1,2,100.000000
2023-09-01 15:17:21.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 15:17:21.723,0.5239827857628476,0.8286239507362055,0.3392579122583918,0.6453590148805599,0.1998659228799183,0.1463949221845632,-0.04203425239355309,0.2979348059851825,0.3935883164871278,0.6499718516222883,0.2571274957803529,0.4995050511615265,0.7228460517241445,0.704548263375922,0.06968422513942053,0.8300529298061851,0.7955181463461164,0.3009267638282231,-0.1875561732005071,0.4680755161715179,641.4652014652015,803.040293040293,805.0549450549451,790.5494505494506,614.8717948717949,-0.537292,0.117371,0.823853,2.033691,-3.110352,-0.957031,1,2,1,1,2,100.000000
2023-09-01 15:17:22.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 15:17:22.730,0.5239827857628476,0.7300221689677161,0.3425550796430207,0.6453590148805599,0.1998659228799183,0.2303929174167905,0.002285033516708598,0.2979348059851825,0.3935883164871278,0.6011754230956041,0.1080048071225269,0.4995050511615265,0.7228460517241445,0.509981715134091,0.01541421339697176,0.8300529298061851,0.7955181463461164,0.3454426940362096,-0.4315939290822085,0.4680755161715179,562.0879120879121,792.967032967033,809.8901098901099,781.6849816849817,681.7582417582418,-0.532715,0.126343,0.820740,2.990723,-5.652466,-0.912170,1,2,1,1,2,100.000000
2023-09-01 15:17:23.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 15:17:23.728,0.5239827857628476,0.6153286197147929,0.31818797250771,0.6453590148805599,0.1998659228799183,0.2959298458120656,-0.1750378097515103,0.2979348059851825,0.3935883164871278,0.5952652578601083,0.009284388046563924,0.4995050511615265,0.7228460517241445,0.478997439440528,-0.07230781723635668,0.8300529298061851,0.7955181463461164,0.2133848446937858,-0.4288099868471291,0.4680755161715179,579.0109890109891,779.2673992673992,799.0109890109891,766.7765567765568,791.3553113553114,-0.497009,0.141357,0.840698,7.716064,0.844879,-1.772003,1,2,1,1,2,100.000000
2023-09-01 15:17:24.726,0.5562020197372031,0.6230273060416547,0.04340815234069556,0.6453590148805599,0.3705248340082837,0.2861528602308392,-0.2927382158321405,0.2979348059851825,0.3378331175338796,0.5299166889911655,-0.1375972896344657,0.4995050511615265,0.3718548970690112,0.4388912872699008,-0.03600482290376913,0.8300529298061851,0.4291898485597225,0.05866019955748483,-0.4247233032998287,0.4680755161715179,612.4542124542124,773.2234432234433,705.934065934066,821.1721611721612,730.5128205128206,-0.520996,0.110535,0.833191,1.405640,-4.702911,-0.672913,1,2,1,1,2,100.000000
2023-09-01 15:17:25.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
