TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-09-01 20:22:50.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D424
2023-09-01 20:22:50.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 20:22:50.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-09-01 20:22:51.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-09-01 20:22:51.642,0.4816068940179317,0.7679275937886281,0.903360841099185,0.4357051608969009,0.4251304657216274,0.09493148049590792,0.4621507283959289,0.3415483182341454,0.3684690490813687,0.3958819360715655,0.5562677449666248,0.3516290938094623,0.6478683359713943,0.2792943375127961,0.5811082686454045,0.6005536300772737,0.6510335095061004,0.1573446926116966,0.5910096521835131,0.7606390193221194,770.4029304029305,792.1611721611722,800.2197802197802,779.2673992673992,717.6190476190476,-0.724731,0.174927,0.635376,3.514099,0.261688,-8.374023,1,2,1,1,2,25.000000
2023-09-01 20:22:51.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 20:22:52.642,0.4816068940179317,0.8745415298462119,0.9589164085874778,0.4357051608969009,0.4251304657216274,0.1398086196829408,0.9042308381230884,0.3415483182341454,0.3684690490813687,0.1343753765433668,0.958511034927497,0.3516290938094623,0.6478683359713943,0.242728901029174,0.6604898687599767,0.6005536300772737,0.6510335095061004,0.345703849242192,0.5317340970638083,0.7606390193221194,778.4615384615385,791.7582417582418,770.4029304029305,759.92673992674,749.4505494505495,-0.732666,0.190002,0.625427,-1.009369,-6.056213,0.119629,1,2,1,1,2,25.000000
2023-09-01 20:22:53.642,0.4816068940179317,0.8745415298462119,1.20027737067005,1.107572621734449,0.4251304657216274,0.1398086196829408,1.109915657566866,0.5192742866057229,0.3684690490813687,0.1343753765433668,0.958511034927497,0.7764444793391678,0.6478683359713943,0.242728901029174,0.6758247776885423,1.059946400934638,0.6510335095061004,0.345703849242192,0.331759270927289,0.6981325061880734,763.5531135531136,751.0622710622711,709.1575091575091,798.2051282051282,626.1538461538462,-0.656860,0.174866,0.718079,-1.054230,-11.230164,2.093506,1,1,1,1,1,25.000000
2023-09-01 20:22:54.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-09-01 20:22:54.641,0.4816068940179317,1.035475943621302,1.20027737067005,1.147911849064261,0.4251304657216274,0.7583219206189545,1.109915657566866,0.4308315273797615,0.3684690490813687,0.4072331601442786,0.958511034927497,0.773512559467694,0.6478683359713943,0.3064491060713891,0.6758247776885423,1.062509831777176,0.6510335095061004,-0.1214662482783645,0.331759270927289,0.621361910133748,762.7472527472528,776.8498168498169,773.6263736263736,778.0586080586081,778.0586080586081,-0.596741,0.165894,0.744873,1.069183,-5.899200,-0.620575,1,1,1,1,1,25.000000
2023-09-01 20:22:55.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
