TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-08-29 17:20:32.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D424
2023-08-29 17:20:32.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:32.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:32.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:32.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:32.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:32.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:32.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:32.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:33.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:33.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:33.514,0,0.1951842918998863,-0.01016170481090148,0.9992125189869902,0,0.0871413405944018,0.08440589971592288,0.9293513726333891,0,0.7078811310777368,0.2544234923241416,0.634222982966371,0,0.8824681727788941,0.5970944889496482,0.7473623488830194,0,0.757742717891373,0.600027156753915,0.4260458116610457,991.6117216117217,776.0439560439561,797.8021978021978,918.2783882783883,920.2930402930403,-0.708984,-0.024109,0.702332,2.429962,-4.942169,0.171967,1,4,1,1,1,85.000000
2023-08-29 17:20:33.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:33.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:34.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:34.504,0,0.1753910813843396,-0.1578344545897608,0.9840556463645946,0,0.1491531543821075,-0.1123294508923105,0.8993334664554036,0,0.3852185839689216,0.306605535707164,0.6382646267552743,0,0.9163703354432041,0.5869086666681805,0.7100543184711527,0,0.6131352444960591,0.4676335032322161,0.417049706227706,423.0769230769231,777.6556776556777,808.6813186813187,790.952380952381,751.0622710622711,-0.687073,-0.013916,0.722351,2.160797,-4.388885,-0.306549,1,4,1,1,1,85.000000
2023-08-29 17:20:34.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:34.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:34.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:35.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:35.504,0,0.3305509470019104,0.517550932785803,0.7176081646142789,0,-0.1266028240420479,0.09345322905651329,0.4493273552980562,0,0.1148274126969265,0.5689225206203067,0.3848062899024763,0,0.8172980654238819,0.4154480506567541,0.5388848634396654,0,0.5811911453566588,0.2115010968073095,0.3727621628601363,0,780.8791208791209,812.7106227106227,680.5494505494506,763.956043956044,-0.663452,-0.016907,0.736694,2.093506,-3.409424,0.471039,1,4,1,1,1,85.000000
2023-08-29 17:20:36.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:36.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:36.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:36.508,0,0.2932038409020479,0.7997501324305155,0.2222805613414813,0,-0.1278381464734935,0.2248705579870847,0.3516740123854085,0,0.09652094496687275,0.5725614966049457,0.5011708979025041,0,0.7652985907599382,0.4250076980224437,0.4860038826276822,0,0.6079810631453867,0.1335047244840874,0.3953891528224966,671.6849816849817,796.996336996337,796.5934065934066,845.7509157509157,897.7289377289378,-0.659485,-0.014343,0.744873,1.996307,-4.097290,-0.448608,1,4,1,1,1,85.000000
2023-08-29 17:20:36.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:36.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-08-29 17:20:36.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-08-29 17:20:37.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
